tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
3.0,2080.0,13.0,14.0,201.0,404.0,9.0,0.0,402.0,24.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,173.33333333333334,1.0833333333333333,1.1666666666666667,16.75,33.666666666666664,0.75,0.0,33.5,2.0,0.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.19999999999999,,,
1.0,2244.0,12.0,14.0,190.0,342.0,8.0,0.0,339.0,11.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,224.4,1.2,1.4,19.0,34.2,0.8,0.0,33.9,1.1,0.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.75999999999999,,,
0.0,179.0,0.0,3.0,10.0,29.0,3.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179.0,0.0,3.0,10.0,29.0,3.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16,,,
2.0,1644.0,6.0,12.0,161.0,298.0,9.0,0.0,296.0,23.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,182.66666666666666,0.6666666666666666,1.3333333333333333,17.88888888888889,33.111111111111114,1.0,0.0,32.888888888888886,2.5555555555555554,0.1111111111111111,2.888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.76,,,
1.0,1704.0,5.0,11.0,169.0,311.0,7.0,0.0,293.0,20.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,113.6,0.3333333333333333,0.7333333333333333,11.266666666666667,20.733333333333334,0.4666666666666667,0.0,19.533333333333335,1.3333333333333333,0.0,1.4666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16,,,
5.0,5005.0,16.0,49.0,374.0,606.0,46.0,0.0,601.0,24.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,278.05555555555554,0.8888888888888888,2.7222222222222223,20.77777777777778,33.666666666666664,2.5555555555555554,0.0,33.388888888888886,1.3333333333333333,0.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2,,,
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2.0,3412.0,15.0,18.0,283.0,519.0,17.0,0.0,515.0,29.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,200.7058823529412,0.8823529411764706,1.0588235294117647,16.647058823529413,30.529411764705884,1.0,0.0,30.294117647058822,1.7058823529411764,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.48,,,
0.0,47.0,1.0,1.0,3.0,11.0,1.0,0.0,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.4,0.2,0.2,0.6,2.2,0.2,0.0,2.2,0.2,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,,,
0.0,75.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
4.0,1542.0,5.0,14.0,139.0,276.0,12.0,0.0,274.0,13.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,171.33333333333334,0.5555555555555556,1.5555555555555556,15.444444444444445,30.666666666666668,1.3333333333333333,0.0,30.444444444444443,1.4444444444444444,0.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.68,,,
0.0,1317.0,6.0,12.0,116.0,204.0,10.0,0.0,203.0,7.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164.625,0.75,1.5,14.5,25.5,1.25,0.0,25.375,0.875,0.0,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68,,,
0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,
2.0,87.0,0.0,0.0,9.0,15.0,0.0,0.0,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,14.5,0.0,0.0,1.5,2.5,0.0,0.0,2.5,0.16666666666666666,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,,,
1.0,4343.0,15.0,30.0,350.0,582.0,26.0,0.0,579.0,13.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,255.47058823529412,0.8823529411764706,1.7647058823529411,20.58823529411765,34.23529411764706,1.5294117647058822,0.0,34.05882352941177,0.7647058823529411,0.0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.72,,,
1.0,1418.0,5.0,11.0,124.0,213.0,8.0,0.0,209.0,14.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,202.57142857142858,0.7142857142857143,1.5714285714285714,17.714285714285715,30.428571428571427,1.1428571428571428,0.0,29.857142857142858,2.0,0.0,2.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.72,,,
0.0,3896.0,10.0,29.0,305.0,565.0,24.0,0.0,560.0,43.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,243.5,0.625,1.8125,19.0625,35.3125,1.5,0.0,35.0,2.6875,0.0,3.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.84000000000003,,,
2.0,1753.0,8.0,15.0,161.0,280.0,14.0,0.0,278.0,10.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,194.77777777777777,0.8888888888888888,1.6666666666666667,17.88888888888889,31.11111111111111,1.5555555555555556,0.0,30.88888888888889,1.1111111111111112,0.0,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.12,,,
1.0,1049.0,4.0,6.0,95.0,200.0,5.0,0.0,199.0,21.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,149.85714285714286,0.5714285714285714,0.8571428571428571,13.571428571428571,28.571428571428573,0.7142857142857143,0.0,28.428571428571427,3.0,0.0,3.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96000000000001,,,
0.0,97.0,0.0,2.0,8.0,19.0,2.0,0.0,19.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.5,0.0,1.0,4.0,9.5,1.0,0.0,9.5,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.879999999999999,,,
0.0,4278.0,15.0,43.0,343.0,615.0,36.0,0.0,613.0,41.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,267.375,0.9375,2.6875,21.4375,38.4375,2.25,0.0,38.3125,2.5625,0.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.12,,,
0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,
0.0,1013.0,6.0,8.0,77.0,185.0,3.0,0.0,185.0,16.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101.3,0.6,0.8,7.7,18.5,0.3,0.0,18.5,1.6,0.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.52000000000001,,,
0.0,19.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.333333333333333,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,
0.0,1109.0,8.0,9.0,117.0,227.0,8.0,0.0,224.0,12.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138.625,1.0,1.125,14.625,28.375,1.0,0.0,28.0,1.5,0.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36,,,
1.0,1597.0,10.0,13.0,167.0,288.0,10.0,0.0,286.0,9.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,199.625,1.25,1.625,20.875,36.0,1.25,0.0,35.75,1.125,0.0,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.88,,,
2.0,3140.0,8.0,25.0,249.0,460.0,13.0,0.0,455.0,18.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,209.33333333333334,0.5333333333333333,1.6666666666666667,16.6,30.666666666666668,0.8666666666666667,0.0,30.333333333333332,1.2,0.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.6,,,
0.0,494.0,5.0,1.0,55.0,110.0,0.0,0.0,108.0,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82.33333333333333,0.8333333333333334,0.16666666666666666,9.166666666666666,18.333333333333332,0.0,0.0,18.0,1.3333333333333333,0.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.760000000000002,,,
0.0,47.0,2.0,1.0,7.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.5,1.0,0.5,3.5,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,
0.0,-2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,
0.0,3122.0,13.0,19.0,285.0,495.0,17.0,0.0,488.0,15.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208.13333333333333,0.8666666666666667,1.2666666666666666,19.0,33.0,1.1333333333333333,0.0,32.53333333333333,1.0,0.0,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.88,,,
2.0,2258.0,13.0,19.0,183.0,369.0,17.0,0.0,350.0,24.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,118.84210526315789,0.6842105263157895,1.0,9.631578947368421,19.42105263157895,0.8947368421052632,0.0,18.42105263157895,1.263157894736842,0.0,1.736842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.32,,,
1.0,2357.0,16.0,16.0,223.0,453.0,15.0,0.0,451.0,50.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,157.13333333333333,1.0666666666666667,1.0666666666666667,14.866666666666667,30.2,1.0,0.0,30.066666666666666,3.3333333333333335,0.0,3.7333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.28,,,
0.0,560.0,0.0,6.0,47.0,94.0,4.0,0.0,94.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112.0,0.0,1.2,9.4,18.8,0.8,0.0,18.8,0.8,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,,,
0.0,1574.0,8.0,13.0,146.0,270.0,11.0,0.0,268.0,21.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157.4,0.8,1.3,14.6,27.0,1.1,0.0,26.8,2.1,0.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.96000000000001,,,
0.0,714.0,1.0,5.0,61.0,117.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.625,0.0625,0.3125,3.8125,7.3125,0.3125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.56,,,
1.0,692.0,6.0,2.0,62.0,129.0,2.0,0.0,127.0,9.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,62.90909090909091,0.5454545454545454,0.18181818181818182,5.636363636363637,11.727272727272727,0.18181818181818182,0.0,11.545454545454545,0.8181818181818182,0.0,1.0909090909090908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.68,,,
0.0,81.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.25,0.25,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2400000000000002,,,
1.0,1101.0,0.0,7.0,72.0,132.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,64.76470588235294,0.0,0.4117647058823529,4.235294117647059,7.764705882352941,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.03999999999999,,,
0.0,143.0,1.0,3.0,6.0,15.0,2.0,0.0,15.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.5,0.5,1.5,3.0,7.5,1.0,0.0,7.5,1.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.719999999999999,,,
0.0,96.0,0.0,1.0,10.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96.0,0.0,1.0,10.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,
0.0,20.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,
4.0,2182.0,8.0,17.0,159.0,292.0,15.0,0.0,292.0,17.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,218.2,0.8,1.7,15.9,29.2,1.5,0.0,29.2,1.7,0.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.28,,,
0.0,67.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,67.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.68,0.32,,
1.0,181.0,6.0,2.0,22.0,66.0,0.0,0.0,66.0,10.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,45.25,1.5,0.5,5.5,16.5,0.0,0.0,16.5,2.5,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,
16.0,492.0,2.0,3.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0666666666666667,32.8,0.13333333333333333,0.2,1.2666666666666666,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.68,,,
2.0,96.0,1.0,0.0,10.0,21.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,104.0,0.0,0.0,12.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,48.0,0.5,0.0,5.0,10.5,0.0,0.0,10.5,0.5,0.0,0.5,0.0,52.0,0.0,0.0,6.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.8399999999999999,4.16,,
5.0,3688.0,17.0,21.0,338.0,615.0,20.0,0.0,614.0,27.0,0.0,33.0,0.0,4012.0,17.0,24.0,341.0,628.0,22.0,0.0,623.0,27.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,230.5,1.0625,1.3125,21.125,38.4375,1.25,0.0,38.375,1.6875,0.0,2.0625,0.0,250.75,1.0625,1.5,21.3125,39.25,1.375,0.0,38.9375,1.6875,0.0,2.1875,,,,,,,,,,,,,,,,,,,,,,,,,197.52,222.48000000000002,,
5.0,2647.0,6.0,20.0,219.0,357.0,19.0,0.0,353.0,14.0,0.0,17.0,1.0,2994.0,17.0,18.0,261.0,476.0,14.0,0.0,472.0,22.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,264.7,0.6,2.0,21.9,35.7,1.9,0.0,35.3,1.4,0.0,1.7,0.07142857142857142,213.85714285714286,1.2142857142857142,1.2857142857142858,18.642857142857142,34.0,1.0,0.0,33.714285714285715,1.5714285714285714,0.0,1.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,173.88,157.76,,
,,,,,,,,,,,,0.0,938.0,2.0,8.0,85.0,168.0,6.0,0.0,167.0,10.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,104.22222222222223,0.2222222222222222,0.8888888888888888,9.444444444444445,18.666666666666668,0.6666666666666666,0.0,18.555555555555557,1.1111111111111112,0.0,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,65.52000000000001,,
0.0,115.0,0.0,0.0,8.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.333333333333336,0.0,0.0,2.6666666666666665,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.28,,
0.0,497.0,2.0,3.0,49.0,100.0,3.0,0.0,100.0,11.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,99.4,0.4,0.6,9.8,20.0,0.6,0.0,20.0,2.2,0.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.88,,,
,,,,,,,,,,,,0.0,1912.0,6.0,11.0,139.0,288.0,7.0,0.0,284.0,19.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191.2,0.6,1.1,13.9,28.8,0.7,0.0,28.4,1.9,0.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,108.48,,
0.0,2420.0,8.0,15.0,221.0,452.0,13.0,0.0,446.0,37.0,0.0,41.0,1.0,1848.0,6.0,16.0,151.0,304.0,13.0,0.0,303.0,32.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161.33333333333334,0.5333333333333333,1.0,14.733333333333333,30.133333333333333,0.8666666666666667,0.0,29.733333333333334,2.466666666666667,0.0,2.7333333333333334,0.09090909090909091,168.0,0.5454545454545454,1.4545454545454546,13.727272727272727,27.636363636363637,1.1818181818181819,0.0,27.545454545454547,2.909090909090909,0.0,3.272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,140.8,125.92000000000002,,
0.0,2041.0,9.0,11.0,193.0,371.0,10.0,0.0,369.0,37.0,0.0,40.0,0.0,2166.0,8.0,19.0,174.0,337.0,16.0,0.0,334.0,30.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145.78571428571428,0.6428571428571429,0.7857142857142857,13.785714285714286,26.5,0.7142857142857143,0.0,26.357142857142858,2.642857142857143,0.0,2.857142857142857,0.0,180.5,0.6666666666666666,1.5833333333333333,14.5,28.083333333333332,1.3333333333333333,0.0,27.833333333333332,2.5,0.0,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,107.64,146.64,,
0.0,42.0,1.0,1.0,6.0,13.0,1.0,0.0,13.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.5,0.5,3.0,6.5,0.5,0.0,6.5,1.0,0.0,1.5,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.6799999999999997,0.16,,
,,,,,,,,,,,,1.0,82.0,0.0,1.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,13.666666666666666,0.0,0.16666666666666666,1.6666666666666667,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.279999999999999,,
0.0,1803.0,11.0,12.0,154.0,306.0,8.0,0.0,304.0,25.0,0.0,27.0,1.0,1533.0,9.0,8.0,127.0,250.0,8.0,0.0,245.0,15.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180.3,1.1,1.2,15.4,30.6,0.8,0.0,30.4,2.5,0.0,2.7,0.06666666666666667,102.2,0.6,0.5333333333333333,8.466666666666667,16.666666666666668,0.5333333333333333,0.0,16.333333333333332,1.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,98.12,75.32,,
,,,,,,,,,,,,0.0,516.0,2.0,2.0,46.0,88.0,2.0,0.0,88.0,6.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172.0,0.6666666666666666,0.6666666666666666,15.333333333333334,29.333333333333332,0.6666666666666666,0.0,29.333333333333332,2.0,0.0,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,24.64,,
0.0,63.0,0.0,1.0,2.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,0.0,1.0,2.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,,,
0.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,
